マスター,地名,センター,燃やすごみ,缶 びん ペットボトル,プラスチック製容器包装,小型金属
6,廿人講町,下京エコまちステーション,月 木,水,金,水1
6,二帖半敷町,下京エコまちステーション,月 木,金,水,水2
6,西若松町,下京エコまちステーション,月 木,水,金,水1
6,二人司町(壬生西側),下京エコまちステーション,火 金,水,火,水3
6,二人司町(壬生東側),下京エコまちステーション,月 木,水,火,水3
6,鶏鉾町,下京エコまちステーション,月 木,金,水,水2
6,塗師屋町(五条上),下京エコまちステーション,月 木,金,水,水2
6,塗師屋町(五条上),下京エコまちステーション,月 木,水,金,水1
6,布屋町,下京エコまちステーション,月 木,金,水,水2
6,白楽天町,下京エコまちステーション,月 木,金,水,水2
6,橋詰町,下京エコまちステーション,月 木,水,金,水1
6,波止土濃町,下京エコまちステーション,月 木,水,金,水1
6,橋本町(収集無し),下京エコまちステーション,,,,
6,八王子町,下京エコまちステーション,月 木,水,金,水1
6,八軒町,下京エコまちステーション,月 木,水,金,水1
6,八条坊門町(収集無し),下京エコまちステーション,,,,
6,八文字町,下京エコまちステーション,月 木,金,水,水2
6,花園町,下京エコまちステーション,月 木,水,金,水3
6,花畑町(七条上),下京エコまちステーション,月 木,水,火,水3
6,花畑町(七条下),下京エコまちステーション,火 金,水,火,水3
6,花屋町,下京エコまちステーション,月 木,水,金,水1
6,早尾町,下京エコまちステーション,月 木,金,金,水2
6,繁昌町,下京エコまちステーション,月 木,金,水,水2
6,坂東屋町,下京エコまちステーション,月 木,金,水,水2
6,東油小路町,下京エコまちステーション,月 木,水,金,水1
6,東魚屋町,下京エコまちステーション,月 木,水,金,水1
6,東錺屋町(五条上),下京エコまちステーション,月 木,金,水,水2
6,東錺屋町(五条下),下京エコまちステーション,月 木,水,金,水1
6,東側町,下京エコまちステーション,月 木,水,金,水1
6,東境町,下京エコまちステーション,月 木,水,金,水1
6,東塩小路町,下京エコまちステーション,月 木,水,金,水1
6,東塩小路釜殿町(収集無し),下京エコまちステーション,,,,
6,東塩小路高倉町,下京エコまちステーション,月 木,水,金,水1
6,東塩小路向畑町,下京エコまちステーション,月 木,水,金,水1
6,東大工町,下京エコまちステーション,月 木,水,金,水1
6,東玉水町,下京エコまちステーション,月 木,水,金,水1
6,東町,下京エコまちステーション,月 木,水,金,水1
6,東之町,下京エコまちステーション,月 木,水,金,水1
6,東前町,下京エコまちステーション,月 木,金,水,水2
6,東松屋町,下京エコまちステーション,月 木,水,金,水1
6,東若松町,下京エコまちステーション,月 木,水,金,水1
6,樋口町,下京エコまちステーション,月 木,水,火,水2
6,菱屋町,下京エコまちステーション,月 木,水,金,水1
6,毘沙門町,下京エコまちステーション,月 木,水,金,水1
6,樋之下町,下京エコまちステーション,月 木,金,水,水2
6,平居町,下京エコまちステーション,月 木,水,金,水1
6,平岡町,下京エコまちステーション,月 木,水,金,水1
6,平野町,下京エコまちステーション,月 木,水,金,水1
6,平屋町,下京エコまちステーション,月 木,水,火,水2
6,深草町,下京エコまちステーション,月 木,金,水,水2
6,福島町,下京エコまちステーション,月 木,水,金,水1
6,福田寺町,下京エコまちステーション,月 木,金,水,水2
6,福本町,下京エコまちステーション,月 木,水,金,水1
6,藤本寄町,下京エコまちステーション,火 金,木,月,水4
6,仏具屋町,下京エコまちステーション,月 木,水,金,水1
6,仏光寺東町,下京エコまちステーション,月 木,金,水,水2
6,仏光寺西町,下京エコまちステーション,月 木,金,水,水2
6,麓町,下京エコまちステーション,月 木,水,火,水2
6,舟屋町,下京エコまちステーション,月 木,水,火,水2
6,船鉾町,下京エコまちステーション,月 木,金,水,水2
6,古御旅町,下京エコまちステーション,火 金,水,火,水1
6,弁財天町,下京エコまちステーション,月 木,金,水,水2
6,坊門町,下京エコまちステーション,火 金,水,火,水3
6,坊門中之町,下京エコまちステーション,火 金,水,火,水1
6,卜味金仏町,下京エコまちステーション,月 木,水,金,水1
6,骨屋町(高辻通),下京エコまちステーション,月 木,金,水,水2
6,骨屋町(高辻通以外),下京エコまちステーション,月 木,水,金,水1
6,堀詰町,下京エコまちステーション,月 木,水,金,水1
6,堀之内町,下京エコまちステーション,月 木,金,水,水2
6,堀之上町,下京エコまちステーション,月 木,水,金,水3
6,本覚寺前町,下京エコまちステーション,月 木,金,水,水2
6,本燈籠町,下京エコまちステーション,月 木,金,水,水2
6,本柳水町(西洞院西側),下京エコまちステーション,月 木,水,火,水2
6,本柳水町(西洞院東側),下京エコまちステーション,月 木,金,水,水2
6,真苧屋町,下京エコまちステーション,月 木,水,金,水1
6,升屋町(高倉通),下京エコまちステーション,月 木,水,金,水1
6,桝屋町(御幸町通),下京エコまちステーション,月 木,金,水,水2
6,松川町,下京エコまちステーション,月 木,金,水,水2
6,松原中之町,下京エコまちステーション,月 木,金,水,水2
6,松本町(猪熊通),下京エコまちステーション,火 金,水,火,水3
6,松本町(岩上通),下京エコまちステーション,火 金,水,火,水1
6,松屋町,下京エコまちステーション,月 木,金,水,水2
6,万里小路町,下京エコまちステーション,月 木,金,水,水2
6,丸屋町(御幸町通 堀川通以外),下京エコまちステーション,火 金,水,火,水3
6,丸屋町(御幸町通),下京エコまちステーション,月 木,金,水,水2
6,丸屋町(堀川通),下京エコまちステーション,月 木,水,金,水1
6,万寿寺町,下京エコまちステーション,月 木,金,水,水2
6,万寿寺中之町,下京エコまちステーション,月 木,金,水,水2
6,御影堂町,下京エコまちステーション,月 木,水,金,水1
6,御影町,下京エコまちステーション,月 木,金,水,水2
6,御影堂前町,下京エコまちステーション,月 木,金,水,水2
6,御方紺屋町,下京エコまちステーション,火 金,水,火,水1
6,南夷町,下京エコまちステーション,火 金,水,火,水1
6,南京極町,下京エコまちステーション,月 木,水,金,水1
6,南橋詰町,下京エコまちステーション,月 木,水,金,水1
6,南不動堂町,下京エコまちステーション,月 木,水,金,水1
6,南町,下京エコまちステーション,月 木,水,金,水1
6,南門前町(五条上),下京エコまちステーション,火 金,水,火,水3
6,南門前町(五条下),下京エコまちステーション,月 木,水,金,水3
6,南八百屋町,下京エコまちステーション,火 金,水,火,水1
6,美濃屋町,下京エコまちステーション,月 木,金,水,水2
6,妙伝寺町(西洞院西側),下京エコまちステーション,月 木,水,火,水2
6,妙伝寺町(西洞院東側),下京エコまちステーション,月 木,金,水,水2
6,妙満寺町,下京エコまちステーション,火 金,水,火,水3
6,元悪王子町,下京エコまちステーション,月 木,金,水,水2
6,本上新明町,下京エコまちステーション,月 木,金,水,水2
6,本塩竈町,下京エコまちステーション,月 木,水,金,水1
6,本新明町,下京エコまちステーション,月 木,金,水,水2
6,元両替町,下京エコまちステーション,月 木,金,水,水2
6,紅葉町,下京エコまちステーション,月 木,水,金,水1
6,文覚町,下京エコまちステーション,月 木,水,金,水1
6,門前町,下京エコまちステーション,月 木,水,金,水3
6,八百屋町(楊梅通 室町通),下京エコまちステーション,月 木,水,金,水1
6,八百屋町(楊梅通 室町通以外),下京エコまちステーション,火 金,水,火,水1
6,屋形町,下京エコまちステーション,月 木,水,金,水1
6,薬園町,下京エコまちステーション,月 木,水,火,水3
6,薬師前町,下京エコまちステーション,月 木,金,水,水2
6,矢田町,下京エコまちステーション,月 木,金,水,水2
6,八ツ柳町,下京エコまちステーション,月 木,水,金,水1
6,柳町,下京エコまちステーション,月 木,水,金,水1
6,藪下町,下京エコまちステーション,月 木,金,水,水2
6,藪之内町,下京エコまちステーション,月 木,水,火,水3
6,山川町,下京エコまちステーション,月 木,水,金,水1
6,八幡町(西洞院西側),下京エコまちステーション,月 木,水,火,水2
6,八幡町(西洞院東側),下京エコまちステーション,月 木,金,水,水2
6,夕顔町,下京エコまちステーション,月 木,金,水,水2
6,要法寺町,下京エコまちステーション,月 木,水,火,水2
6,横諏訪町,下京エコまちステーション,月 木,水,金,水1
